"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.0007861852645874023,"[[[[Question]]]]: What range of years was the current warming compared to?>>>>[[[[Sentence]]]]: Criticism of the MBH99 reconstruction in a review paper, which was quickly discredited in the Soon and Baliunas controversy, was picked up by the Bush administration, and a Senate speech by US Republican senator James Inhofe alleged that ""manmade global warming is the greatest hoax ever perpetrated on the American people"".",1.0,0.0007861852645874023,"[[[[Question]]]]: What range of years was the current warming compared to?>>>>[[[[Sentence]]]]: Criticism of the MBH99 reconstruction in a review paper, which was quickly discredited in the Soon and Baliunas controversy, was picked up by the Bush administration, and a Senate speech by US Republican senator James Inhofe alleged that ""manmade global warming is the greatest hoax ever perpetrated on the American people"".","Failed"
0.0,1.0,0.0,0.0040624141693115234,"[[[[Question]]]]: What three things are needed for construction to take place?>>>>[[[[Sentence]]]]: Construction starts with planning,[citation needed] design, and financing and continues until the project is built and ready for use.",0.0,0.0040624141693115234,"[[[[Question]]]]: What three things are needed for construction to take place?>>>>[[[[Sentence]]]]: Construction starts with planning,[citation needed] design, and financing and continues until the project is built and ready for use.","Failed"
1.0,1.0,1.0,0.00184708833694458,"[[[[Question]]]]: When was Operation Market Garden?>>>>[[[[Sentence]]]]: In a separate operation, the Ludendorff Bridge, crossing the Rhine at Remagen, became famous, when U.S. forces were able to capture it intact – much to their own surprise – after the Germans failed to demolish it.",1.0,0.00184708833694458,"[[[[Question]]]]: When was Operation Market Garden?>>>>[[[[Sentence]]]]: In a separate operation, the Ludendorff Bridge, crossing the Rhine at Remagen, became famous, when U.S. forces were able to capture it intact – much to their own surprise – after the Germans failed to demolish it.","Failed"
1.0,1.0,0.0,0.5444426536560059,"[[[[Question]]]]: When did rapid warming begin and help vegetation?>>>>[[[[Sentence]]]]: As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring.",0.0,0.5444426536560059,"[[[[Question]]]]: When did rapid warming begin and help vegetation?>>>>[[[[Sentence]]]]: As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring.","Skipped"
0.0,1.0,0.0,0.0015699267387390137,"[[[[Question]]]]: Where is the highest point of the Rhine basin?>>>>[[[[Sentence]]]]: The Aare also contains the waters from the 4,274 m (14,022 ft) summit of Finsteraarhorn, the highest point of the Rhine basin.",0.0,0.0015699267387390137,"[[[[Question]]]]: Where is the highest point of the Rhine basin?>>>>[[[[Sentence]]]]: The Aare also contains the waters from the 4,274 m (14,022 ft) summit of Finsteraarhorn, the highest point of the Rhine basin.","Failed"
1.0,1.0,0.0,0.9800264239311218,"[[[[Question]]]]: Brownlee argues disobedience can be justified toward what institutions?>>>>[[[[Sentence]]]]: Some theories of civil disobedience hold that civil disobedience is only justified against governmental entities.",0.0,0.9800264239311218,"[[[[Question]]]]: Brownlee argues disobedience can be justified toward what institutions?>>>>[[[[Sentence]]]]: Some theories of civil disobedience hold that civil disobedience is only justified against governmental entities.","Skipped"
0.0,1.0,0.0,0.017629027366638184,"[[[[Question]]]]: If you were to take a train west or south out of the city of Fresno, which railroad would you take?>>>>[[[[Sentence]]]]: The Bakersfield-Stockton mainlines of the Burlington Northern Santa Fe Railway and Union Pacific Railroad railroads cross in Fresno, and both railroads maintain railyards within the city; the San Joaquin Valley Railroad also operates former Southern Pacific branchlines heading west and south out of the city.",0.0,0.017629027366638184,"[[[[Question]]]]: If you were to take a train west or south out of the city of Fresno, which railroad would you take?>>>>[[[[Sentence]]]]: The Bakersfield-Stockton mainlines of the Burlington Northern Santa Fe Railway and Union Pacific Railroad railroads cross in Fresno, and both railroads maintain railyards within the city; the San Joaquin Valley Railroad also operates former Southern Pacific branchlines heading west and south out of the city.","Failed"
0.0,1.0,0.0,0.002362489700317383,"[[[[Question]]]]: Why did Toghun Temur dismiss Toghtogha?>>>>[[[[Sentence]]]]: In 1354, when Toghtogha led a large army to crush the Red Turban rebels, Toghun Temür suddenly dismissed him for fear of betrayal.",0.0,0.002362489700317383,"[[[[Question]]]]: Why did Toghun Temur dismiss Toghtogha?>>>>[[[[Sentence]]]]: In 1354, when Toghtogha led a large army to crush the Red Turban rebels, Toghun Temür suddenly dismissed him for fear of betrayal.","Failed"
0.0,1.0,0.0,0.007226526737213135,"[[[[Question]]]]: Where did the Huguenots land in New York originally?>>>>[[[[Sentence]]]]: It is said that they landed on the coastline peninsula of Davenports Neck called ""Bauffet's Point"" after traveling from England where they had previously taken refuge on account of religious persecution, four years before the revocation of the Edict of Nantes.",0.0,0.007226526737213135,"[[[[Question]]]]: Where did the Huguenots land in New York originally?>>>>[[[[Sentence]]]]: It is said that they landed on the coastline peninsula of Davenports Neck called ""Bauffet's Point"" after traveling from England where they had previously taken refuge on account of religious persecution, four years before the revocation of the Edict of Nantes.","Failed"
1.0,1.0,1.0,0.006882667541503906,"[[[[Question]]]]: Construction takes place on location for who?>>>>[[[[Sentence]]]]: Construction starts with planning,[citation needed] design, and financing and continues until the project is built and ready for use.",1.0,0.006882667541503906,"[[[[Question]]]]: Construction takes place on location for who?>>>>[[[[Sentence]]]]: Construction starts with planning,[citation needed] design, and financing and continues until the project is built and ready for use.","Failed"
0.0,1.0,0.0,0.004195153713226318,"[[[[Question]]]]: What is floridean?>>>>[[[[Sentence]]]]: Rhodoplasts synthesize a form of starch called floridean, which collects into granules outside the rhodoplast, in the cytoplasm of the red alga.",0.0,0.004195153713226318,"[[[[Question]]]]: What is floridean?>>>>[[[[Sentence]]]]: Rhodoplasts synthesize a form of starch called floridean, which collects into granules outside the rhodoplast, in the cytoplasm of the red alga.","Failed"
0.0,1.0,0.0,0.002443552017211914,"[[[[Question]]]]: What does ctenophora mean in Greek?>>>>[[[[Sentence]]]]: Ctenophora (/tᵻˈnɒfərə/; singular ctenophore, /ˈtɛnəfɔːr/ or /ˈtiːnəfɔːr/; from the Greek κτείς kteis 'comb' and φέρω pherō 'carry'; commonly known as comb jellies) is a phylum of animals that live in marine waters worldwide.",0.0,0.002443552017211914,"[[[[Question]]]]: What does ctenophora mean in Greek?>>>>[[[[Sentence]]]]: Ctenophora (/tᵻˈnɒfərə/; singular ctenophore, /ˈtɛnəfɔːr/ or /ˈtiːnəfɔːr/; from the Greek κτείς kteis 'comb' and φέρω pherō 'carry'; commonly known as comb jellies) is a phylum of animals that live in marine waters worldwide.","Failed"
1.0,1.0,1.0,0.019692599773406982,"[[[[Question]]]]: Who was the executive producer of the 2005 Doctor Who revival series?>>>>[[[[Sentence]]]]: Davies' successor, Steven Moffat, has continued the trend by reviving the Silurians in series 5, Cybermats in series 6, the Great Intelligence and the Ice Warriors in Series 7, and Zygons in the 50th Anniversary Special.",1.0,0.019692599773406982,"[[[[Question]]]]: Who was the executive producer of the 2005 Doctor Who revival series?>>>>[[[[Sentence]]]]: Davies' successor, Steven Moffat, has continued the trend by reviving the Silurians in series 5, Cybermats in series 6, the Great Intelligence and the Ice Warriors in Series 7, and Zygons in the 50th Anniversary Special.","Failed"
0.0,1.0,0.0,0.01169675588607788,"[[[[Question]]]]: How much of the sun is made up of oxygen?>>>>[[[[Sentence]]]]: About 0.9% of the Sun's mass is oxygen.",0.0,0.01169675588607788,"[[[[Question]]]]: How much of the sun is made up of oxygen?>>>>[[[[Sentence]]]]: About 0.9% of the Sun's mass is oxygen.","Failed"
0.0,1.0,0.0,0.0016205310821533203,"[[[[Question]]]]: When did the V&A acquired the Costiff collection?>>>>[[[[Sentence]]]]: In 2002, the Museum acquired the Costiff collection of 178 Vivienne Westwood costumes.",0.0,0.0016205310821533203,"[[[[Question]]]]: When did the V&A acquired the Costiff collection?>>>>[[[[Sentence]]]]: In 2002, the Museum acquired the Costiff collection of 178 Vivienne Westwood costumes.","Failed"
0.0,1.0,0.0,0.024477779865264893,"[[[[Question]]]]: What is the most feared condition that divers want to avoid?>>>>[[[[Sentence]]]]: Acute oxygen toxicity (causing seizures, its most feared effect for divers) can occur by breathing an air mixture with 21%",0.0,0.024477779865264893,"[[[[Question]]]]: What is the most feared condition that divers want to avoid?>>>>[[[[Sentence]]]]: Acute oxygen toxicity (causing seizures, its most feared effect for divers) can occur by breathing an air mixture with 21%","Failed"
0.0,1.0,0.0,0.003693103790283203,"[[[[Question]]]]: Where was war fought?>>>>[[[[Sentence]]]]: The war was fought primarily along the frontiers between New France and the British colonies, from Virginia in the South to Nova Scotia in the North.",0.0,0.003693103790283203,"[[[[Question]]]]: Where was war fought?>>>>[[[[Sentence]]]]: The war was fought primarily along the frontiers between New France and the British colonies, from Virginia in the South to Nova Scotia in the North.","Failed"
1.0,1.0,1.0,0.0009889602661132812,"[[[[Question]]]]: Who was the leader of the Khwarezmian dynasty in the early 1200s?>>>>[[[[Sentence]]]]: The situation became further complicated because the governor later refused to make repayments for the looting of the caravans and handing over the perpetrators.",1.0,0.0009889602661132812,"[[[[Question]]]]: Who was the leader of the Khwarezmian dynasty in the early 1200s?>>>>[[[[Sentence]]]]: The situation became further complicated because the governor later refused to make repayments for the looting of the caravans and handing over the perpetrators.","Failed"
1.0,1.0,1.0,0.008902907371520996,"[[[[Question]]]]: Finding what helps to determine if a fault is a normal fault or a thrust fault?>>>>[[[[Sentence]]]]: Faults are younger than the rocks they cut; accordingly, if a fault is found that penetrates some formations but not those on top of it, then the formations that were cut are older than the fault, and the ones that are not cut must be younger than the fault.",1.0,0.008902907371520996,"[[[[Question]]]]: Finding what helps to determine if a fault is a normal fault or a thrust fault?>>>>[[[[Sentence]]]]: Faults are younger than the rocks they cut; accordingly, if a fault is found that penetrates some formations but not those on top of it, then the formations that were cut are older than the fault, and the ones that are not cut must be younger than the fault.","Failed"
0.0,1.0,0.0,0.2396855354309082,"[[[[Question]]]]: What kind of engines did the biplane design have?>>>>[[[[Sentence]]]]: Although the aircraft was probably impractical, it may be the earliest known design for what became the tiltrotor/tilt-wing concept as well as the earliest proposal for the use of turbine engines in rotor aircraft.[improper synthesis?]",0.0,0.2396855354309082,"[[[[Question]]]]: What kind of engines did the biplane design have?>>>>[[[[Sentence]]]]: Although the aircraft was probably impractical, it may be the earliest known design for what became the tiltrotor/tilt-wing concept as well as the earliest proposal for the use of turbine engines in rotor aircraft.[improper synthesis?]","Failed"
0.0,1.0,0.0,0.00959855318069458,"[[[[Question]]]]: What day of the week did Shark Tank debut on?>>>>[[[[Sentence]]]]: Shark Tank (based on the Dragon's Den reality format) also became a midseason sleeper hit on Sundays in the spring of 2010; the following season, it became the tentpole of the network's Friday night schedule, gradually helping make ABC a strong competitor (after being paired with 20/20 and beginning with the 2012–13 season, the Tim Allen sitcom Last Man Standing) against CBS' long-dominant drama/reality lineup on that night for the first time since the ""TGIF"" lineup ended in 2000.",0.0,0.00959855318069458,"[[[[Question]]]]: What day of the week did Shark Tank debut on?>>>>[[[[Sentence]]]]: Shark Tank (based on the Dragon's Den reality format) also became a midseason sleeper hit on Sundays in the spring of 2010; the following season, it became the tentpole of the network's Friday night schedule, gradually helping make ABC a strong competitor (after being paired with 20/20 and beginning with the 2012–13 season, the Tim Allen sitcom Last Man Standing) against CBS' long-dominant drama/reality lineup on that night for the first time since the ""TGIF"" lineup ended in 2000.","Failed"
1.0,1.0,1.0,0.0014119744300842285,"[[[[Question]]]]: How many earthquakes does southern California experience in a year?>>>>[[[[Sentence]]]]: It caused the most property damage of any earthquake in U.S. history, estimated at over $20 billion.",1.0,0.0014119744300842285,"[[[[Question]]]]: How many earthquakes does southern California experience in a year?>>>>[[[[Sentence]]]]: It caused the most property damage of any earthquake in U.S. history, estimated at over $20 billion.","Failed"
0.0,1.0,0.0,0.06371623277664185,"[[[[Question]]]]: Who wrote The Mutants?>>>>[[[[Sentence]]]]: On 31 July 1963 Whitaker commissioned Terry Nation to write a story under the title The Mutants.",0.0,0.06371623277664185,"[[[[Question]]]]: Who wrote The Mutants?>>>>[[[[Sentence]]]]: On 31 July 1963 Whitaker commissioned Terry Nation to write a story under the title The Mutants.","Failed"
1.0,1.0,1.0,0.01761949062347412,"[[[[Question]]]]: What is another way of referring to stators?>>>>[[[[Sentence]]]]: The stator consists of a similar, but fixed, series of blades that serve to redirect the steam flow onto the next rotor stage.",1.0,0.01761949062347412,"[[[[Question]]]]: What is another way of referring to stators?>>>>[[[[Sentence]]]]: The stator consists of a similar, but fixed, series of blades that serve to redirect the steam flow onto the next rotor stage.","Failed"
1.0,1.0,1.0,0.005020797252655029,"[[[[Question]]]]: Who invited Washington to dine with him?>>>>[[[[Sentence]]]]: Saint-Pierre said, ""As to the Summons you send me to retire, I do not think myself obliged to obey it.""",1.0,0.005020797252655029,"[[[[Question]]]]: Who invited Washington to dine with him?>>>>[[[[Sentence]]]]: Saint-Pierre said, ""As to the Summons you send me to retire, I do not think myself obliged to obey it.""","Failed"
0.0,1.0,0.0,0.023975908756256104,"[[[[Question]]]]: What program for ABC was a remake of the film The Boy from Oklahoma?>>>>[[[[Sentence]]]]: Airing during the 1955–56 season, it showcased television adaptations of the 1942 films Kings Row and Casablanca; Cheyenne (adapted from the 1947 film Wyoming Kid); Sugarfoot (a remake of the 1954 film The Boy from Oklahoma); and Maverick.",0.0,0.023975908756256104,"[[[[Question]]]]: What program for ABC was a remake of the film The Boy from Oklahoma?>>>>[[[[Sentence]]]]: Airing during the 1955–56 season, it showcased television adaptations of the 1942 films Kings Row and Casablanca; Cheyenne (adapted from the 1947 film Wyoming Kid); Sugarfoot (a remake of the 1954 film The Boy from Oklahoma); and Maverick.","Failed"
1.0,1.0,1.0,0.025514960289001465,"[[[[Question]]]]: When were Joseph Schumpeter and Norman Angell at their most prolific writing period?>>>>[[[[Sentence]]]]: Their combined work informed the study of imperialism and it's impact on Europe, as well as contributed to reflections on the rise of the military-political complex in the United States from the 1950s.",1.0,0.025514960289001465,"[[[[Question]]]]: When were Joseph Schumpeter and Norman Angell at their most prolific writing period?>>>>[[[[Sentence]]]]: Their combined work informed the study of imperialism and it's impact on Europe, as well as contributed to reflections on the rise of the military-political complex in the United States from the 1950s.","Failed"
1.0,1.0,1.0,0.33526724576950073,"[[[[Question]]]]: What is another term for shortening the admission event?>>>>[[[[Sentence]]]]: However, as one and the same valve usually controls both steam flows, a short cutoff at admission adversely affects the exhaust and compression periods which should ideally always be kept fairly constant; if the exhaust event is too brief, the totality of the exhaust steam cannot evacuate the cylinder, choking it and giving excessive compression (""kick back"").[citation needed]",1.0,0.33526724576950073,"[[[[Question]]]]: What is another term for shortening the admission event?>>>>[[[[Sentence]]]]: However, as one and the same valve usually controls both steam flows, a short cutoff at admission adversely affects the exhaust and compression periods which should ideally always be kept fairly constant; if the exhaust event is too brief, the totality of the exhaust steam cannot evacuate the cylinder, choking it and giving excessive compression (""kick back"").[citation needed]","Failed"
0.0,1.0,0.0,0.013137340545654297,"[[[[Question]]]]: Who was responsible for the decorations of the Centre Refreshment Room?>>>>[[[[Sentence]]]]: The Centre Refreshment Room 1865–77 was designed in a Renaissance style by James Gamble, the walls and even the Ionic columns are covered in decorative and moulded ceramic tile, the ceiling consists of elaborate designs on enamelled metal sheets and matching stained-glass windows, the marble fireplace was designed and sculpted by Alfred Stevens and was removed from Dorchester House prior to that building's demolition in 1929.",0.0,0.013137340545654297,"[[[[Question]]]]: Who was responsible for the decorations of the Centre Refreshment Room?>>>>[[[[Sentence]]]]: The Centre Refreshment Room 1865–77 was designed in a Renaissance style by James Gamble, the walls and even the Ionic columns are covered in decorative and moulded ceramic tile, the ceiling consists of elaborate designs on enamelled metal sheets and matching stained-glass windows, the marble fireplace was designed and sculpted by Alfred Stevens and was removed from Dorchester House prior to that building's demolition in 1929.","Failed"
0.0,1.0,0.0,0.011309683322906494,"[[[[Question]]]]: After the merger of Disney-ABC Television group, ABC Studios, and ABC Entertainment, what was the resulting entity named?>>>>[[[[Sentence]]]]: In early 2009, Disney–ABC Television Group merged ABC Entertainment and ABC Studios into a new division, ABC Entertainment Group, which would be responsible for both its production and broadcasting operations.",0.0,0.011309683322906494,"[[[[Question]]]]: After the merger of Disney-ABC Television group, ABC Studios, and ABC Entertainment, what was the resulting entity named?>>>>[[[[Sentence]]]]: In early 2009, Disney–ABC Television Group merged ABC Entertainment and ABC Studios into a new division, ABC Entertainment Group, which would be responsible for both its production and broadcasting operations.","Failed"
0.0,1.0,0.0,0.02402859926223755,"[[[[Question]]]]: From what landmark within Fresno does the Tower Theatre get its name?>>>>[[[[Sentence]]]]: (The name of the theater refers to a well-known landmark water tower, which is actually in another nearby area).",0.0,0.02402859926223755,"[[[[Question]]]]: From what landmark within Fresno does the Tower Theatre get its name?>>>>[[[[Sentence]]]]: (The name of the theater refers to a well-known landmark water tower, which is actually in another nearby area).","Failed"
0.0,1.0,0.0,0.0014091134071350098,"[[[[Question]]]]: What was the passer rating for Peyton Manning that he finished out with for the season?>>>>[[[[Sentence]]]]: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions.",0.0,0.0014091134071350098,"[[[[Question]]]]: What was the passer rating for Peyton Manning that he finished out with for the season?>>>>[[[[Sentence]]]]: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions.","Failed"
1.0,1.0,0.0,0.6986942291259766,"[[[[Question]]]]: What forest is by Warsaw's southern border?>>>>[[[[Sentence]]]]: Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest.",0.0,0.6986942291259766,"[[[[Question]]]]: What forest is by Warsaw's southern border?>>>>[[[[Sentence]]]]: Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest.","Skipped"
0.0,1.0,0.0,0.0012614130973815918,"[[[[Question]]]]: When was Europe's last major epidemic?>>>>[[[[Sentence]]]]: Europe's last major epidemic occurred in 1720 in Marseille.",0.0,0.0012614130973815918,"[[[[Question]]]]: When was Europe's last major epidemic?>>>>[[[[Sentence]]]]: Europe's last major epidemic occurred in 1720 in Marseille.","Failed"
0.0,1.0,0.0,0.0014657974243164062,"[[[[Question]]]]: What is the conventional method to measure the Rhine?>>>>[[[[Sentence]]]]: The length of the Rhine is conventionally measured in ""Rhine-kilometers"" (Rheinkilometer), a scale introduced in 1939 which runs from the Old Rhine Bridge at Constance (0 km) to Hoek van Holland (1036.20 km).",0.0,0.0014657974243164062,"[[[[Question]]]]: What is the conventional method to measure the Rhine?>>>>[[[[Sentence]]]]: The length of the Rhine is conventionally measured in ""Rhine-kilometers"" (Rheinkilometer), a scale introduced in 1939 which runs from the Old Rhine Bridge at Constance (0 km) to Hoek van Holland (1036.20 km).","Failed"
0.0,1.0,0.0,0.002540290355682373,"[[[[Question]]]]: What did Genghis Khan do to the Tangut imperial family after their surrender?>>>>[[[[Sentence]]]]: Not happy with their betrayal and resistance, Genghis Khan ordered the entire imperial family to be executed, effectively ending the Tangut lineage.",0.0,0.002540290355682373,"[[[[Question]]]]: What did Genghis Khan do to the Tangut imperial family after their surrender?>>>>[[[[Sentence]]]]: Not happy with their betrayal and resistance, Genghis Khan ordered the entire imperial family to be executed, effectively ending the Tangut lineage.","Failed"
1.0,1.0,1.0,0.48273593187332153,"[[[[Question]]]]: Which company sponsored a contest called ""Small Business Big Game""?>>>>[[[[Sentence]]]]: Death Wish Coffee beat out nine other contenders from across the United States for the free advertisement.",1.0,0.48273593187332153,"[[[[Question]]]]: Which company sponsored a contest called ""Small Business Big Game""?>>>>[[[[Sentence]]]]: Death Wish Coffee beat out nine other contenders from across the United States for the free advertisement.","Failed"
1.0,1.0,1.0,0.0008355379104614258,"[[[[Question]]]]: Red ribbons in the logo were used to represent which division of ABC?>>>>[[[[Sentence]]]]: The ABC logo was also significantly redesigned as part of the transition, with a glossy ""ball"" effect that was specifically designed for HD.",1.0,0.0008355379104614258,"[[[[Question]]]]: Red ribbons in the logo were used to represent which division of ABC?>>>>[[[[Sentence]]]]: The ABC logo was also significantly redesigned as part of the transition, with a glossy ""ball"" effect that was specifically designed for HD.","Failed"
0.0,1.0,1.0,0.8869256973266602,"[[[[Question]]]]: What did Gasquet's book blame the plague on?>>>>[[[[Sentence]]]]: He was able to adopt the epidemiology of the bubonic plague for the Black Death for the second edition in 1908, implicating rats and fleas in the process, and his interpretation was widely accepted for other ancient and medieval epidemics, such as the Justinian plague that was prevalent in the Eastern Roman Empire from 541 to 700 CE.",1.0,0.8869256973266602,"[[[[Question]]]]: What did Gasquet's book blame the plague on?>>>>[[[[Sentence]]]]: He was able to adopt the epidemiology of the bubonic plague for the Black Death for the second edition in 1908, implicating rats and fleas in the process, and his interpretation was widely accepted for other ancient and medieval epidemics, such as the Justinian plague that was prevalent in the Eastern Roman Empire from 541 to 700 CE.","Skipped"
0.0,1.0,0.0,0.00183945894241333,"[[[[Question]]]]: What is the name of the service that gets local businesses contract chances with the Super Bowl?>>>>[[[[Sentence]]]]: For the first time, the Super Bowl 50 Host Committee and the NFL have openly sought disabled veteran and lesbian, gay, bisexual and transgender-owned businesses in Business Connect, the Super Bowl program that provides local companies with contracting opportunities in and around the Super Bowl.",0.0,0.00183945894241333,"[[[[Question]]]]: What is the name of the service that gets local businesses contract chances with the Super Bowl?>>>>[[[[Sentence]]]]: For the first time, the Super Bowl 50 Host Committee and the NFL have openly sought disabled veteran and lesbian, gay, bisexual and transgender-owned businesses in Business Connect, the Super Bowl program that provides local companies with contracting opportunities in and around the Super Bowl.","Failed"
1.0,1.0,1.0,0.008480370044708252,"[[[[Question]]]]: How much has global mean surface air temperature changed in the last century?>>>>[[[[Sentence]]]]: They predict that under a ""business as usual"" (BAU) scenario, global mean temperature will increase by about 0.3 °C per decade during the [21st] century.",1.0,0.008480370044708252,"[[[[Question]]]]: How much has global mean surface air temperature changed in the last century?>>>>[[[[Sentence]]]]: They predict that under a ""business as usual"" (BAU) scenario, global mean temperature will increase by about 0.3 °C per decade during the [21st] century.","Failed"
1.0,1.0,1.0,0.000879824161529541,"[[[[Question]]]]: How many homes did the Alta Vista Tract have five years after Billings & Meyering acquired it?>>>>[[[[Sentence]]]]: The Alta Vista Tract, as the land would become known, was mapped by William Stranahan for the Pacific Improvement Corporation, and was officially platted in 1911.",1.0,0.000879824161529541,"[[[[Question]]]]: How many homes did the Alta Vista Tract have five years after Billings & Meyering acquired it?>>>>[[[[Sentence]]]]: The Alta Vista Tract, as the land would become known, was mapped by William Stranahan for the Pacific Improvement Corporation, and was officially platted in 1911.","Failed"
0.0,1.0,0.0,0.0017464756965637207,"[[[[Question]]]]: What was the first television series to feature an openly gay character?>>>>[[[[Sentence]]]]: On September 13, 1977, the network debuted Soap, a controversial soap opera parody which became known for being the first television series to feature an openly gay main character (played by a then-unknown Billy Crystal); it last ran on the network on April 20, 1981.",0.0,0.0017464756965637207,"[[[[Question]]]]: What was the first television series to feature an openly gay character?>>>>[[[[Sentence]]]]: On September 13, 1977, the network debuted Soap, a controversial soap opera parody which became known for being the first television series to feature an openly gay main character (played by a then-unknown Billy Crystal); it last ran on the network on April 20, 1981.","Failed"
0.0,1.0,0.0,0.001421809196472168,"[[[[Question]]]]: What drove increased rental prices in East New York?>>>>[[[[Sentence]]]]: Through gentrification of older neighbourhoods, for example, in East New York, rental prices increased rapidly as landlords found new residents willing to pay higher market rate for housing and left lower income families without rental units.",0.0,0.001421809196472168,"[[[[Question]]]]: What drove increased rental prices in East New York?>>>>[[[[Sentence]]]]: Through gentrification of older neighbourhoods, for example, in East New York, rental prices increased rapidly as landlords found new residents willing to pay higher market rate for housing and left lower income families without rental units.","Failed"
0.0,1.0,0.0,0.007159829139709473,"[[[[Question]]]]: Where does Kenya rang on the CPI scale?>>>>[[[[Sentence]]]]: Kenya ranks low on Transparency International's Corruption Perception Index (CPI), a metric which attempts to gauge the prevalence of public sector corruption in various countries.",0.0,0.007159829139709473,"[[[[Question]]]]: Where does Kenya rang on the CPI scale?>>>>[[[[Sentence]]]]: Kenya ranks low on Transparency International's Corruption Perception Index (CPI), a metric which attempts to gauge the prevalence of public sector corruption in various countries.","Failed"
1.0,1.0,1.0,0.013879477977752686,"[[[[Question]]]]: In which case did the Court of Justice hold that requiring Italian lawyers to comply with maximum tariffs unless there was an agreement with a client was not a restriction?>>>>[[[[Sentence]]]]: This meant that a lawyer from Stuttgart, who had set up chambers in Milan and was censured by the Milan Bar Council for not having registered, was entitled to bring a claim under for establishment freedom, rather than service freedom.",1.0,0.013879477977752686,"[[[[Question]]]]: In which case did the Court of Justice hold that requiring Italian lawyers to comply with maximum tariffs unless there was an agreement with a client was not a restriction?>>>>[[[[Sentence]]]]: This meant that a lawyer from Stuttgart, who had set up chambers in Milan and was censured by the Milan Bar Council for not having registered, was entitled to bring a claim under for establishment freedom, rather than service freedom.","Failed"
1.0,1.0,1.0,0.005097389221191406,"[[[[Question]]]]: How long does the Members Debate last?>>>>[[[[Sentence]]]]: The relevant minister, whose department the debate and motion relate to ""winds up"" the debate by speaking after all other participants.",1.0,0.005097389221191406,"[[[[Question]]]]: How long does the Members Debate last?>>>>[[[[Sentence]]]]: The relevant minister, whose department the debate and motion relate to ""winds up"" the debate by speaking after all other participants.","Failed"
0.0,1.0,0.0,0.002747833728790283,"[[[[Question]]]]: How many lead authors does an IPCC report chapter have?>>>>[[[[Sentence]]]]: A chapter typically has two ""coordinating lead authors"", ten to fifteen ""lead authors"", and a somewhat larger number of ""contributing authors"".",0.0,0.002747833728790283,"[[[[Question]]]]: How many lead authors does an IPCC report chapter have?>>>>[[[[Sentence]]]]: A chapter typically has two ""coordinating lead authors"", ten to fifteen ""lead authors"", and a somewhat larger number of ""contributing authors"".","Failed"
0.0,1.0,1.0,0.5876020789146423,"[[[[Question]]]]: Where was Shirey going to be when Fort Oswego was to be attacked?>>>>[[[[Sentence]]]]: In conjunction, Shirley was made aware that the French were massing for an attack on Fort Oswego in his absence when he planned to attack Fort Niagara.",1.0,0.5876020789146423,"[[[[Question]]]]: Where was Shirey going to be when Fort Oswego was to be attacked?>>>>[[[[Sentence]]]]: In conjunction, Shirley was made aware that the French were massing for an attack on Fort Oswego in his absence when he planned to attack Fort Niagara.","Skipped"
0.0,1.0,0.0,0.04091644287109375,"[[[[Question]]]]: What is different about Paulinella chromatophora?>>>>[[[[Sentence]]]]: While most chloroplasts originate from that first set of endosymbiotic events, Paulinella chromatophora is an exception that acquired a photosynthetic cyanobacterial endosymbiont more recently.",0.0,0.04091644287109375,"[[[[Question]]]]: What is different about Paulinella chromatophora?>>>>[[[[Sentence]]]]: While most chloroplasts originate from that first set of endosymbiotic events, Paulinella chromatophora is an exception that acquired a photosynthetic cyanobacterial endosymbiont more recently.","Failed"
1.0,1.0,1.0,0.006277263164520264,"[[[[Question]]]]: How many seasons did NYPD Blue last?>>>>[[[[Sentence]]]]: Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger.",1.0,0.006277263164520264,"[[[[Question]]]]: How many seasons did NYPD Blue last?>>>>[[[[Sentence]]]]: Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger.","Failed"
0.0,1.0,0.0,0.004850447177886963,"[[[[Question]]]]: A block of West End Avenue that houses an ABC News building was renamed for what ABC anchor?>>>>[[[[Sentence]]]]: the ABC News building was renamed Peter Jennings Way in 2006 in honor of the recently deceased longtime ABC News chief anchor and anchor of World News Tonight.",0.0,0.004850447177886963,"[[[[Question]]]]: A block of West End Avenue that houses an ABC News building was renamed for what ABC anchor?>>>>[[[[Sentence]]]]: the ABC News building was renamed Peter Jennings Way in 2006 in honor of the recently deceased longtime ABC News chief anchor and anchor of World News Tonight.","Failed"
